atualizacao,codigo,link,prj_brazil,prj_instituicao,prj_titulo,prj_valor
220430,agropolis_220430_4_060,https://www.agropolis-fondation.fr/FORests-and-ECological-intensification-of-Agricultural-SysTems,Y,agropolis,’Drought and salinity tolerance in rice (Oryza sativa L.)’,Budgetallocated:'10000'€
220430,agropolis_220430_4_061,https://www.agropolis-fondation.fr/MooSciTIC-a-shot-of-science,Y,agropolis,’Drought and salinity tolerance in rice (Oryza sativa L.)’,Budgetallocated:'10000'€
220430,agropolis_220430_4_062,https://www.agropolis-fondation.fr/Enhancing-Modelling-Skills-for-Agronomists-and-Crop-Scientists,Y,agropolis,’Drought and salinity tolerance in rice (Oryza sativa L.)’,Budgetallocated:'10000'€
220430,agropolis_220430_4_063,https://www.agropolis-fondation.fr/Demand-oriented-training-on-crop-agrobiodiversity-analysis-and-management,Y,agropolis,’Drought and salinity tolerance in rice (Oryza sativa L.)’,Budgetallocated:'10000'€
220430,agropolis_220430_4_064,https://www.agropolis-fondation.fr/Madagascar-Master-Nutrition,Y,agropolis,’Drought and salinity tolerance in rice (Oryza sativa L.)’,Budgetallocated:'10000'€
220430,agropolis_220430_4_065,https://www.agropolis-fondation.fr/Nitrogen2016,Y,agropolis,’MoniBref’,Budgetallocated:'49982'€
220430,agropolis_220430_4_066,https://www.agropolis-fondation.fr/A-three-country-network-for-agri-food-chain-modeling-applied-to-durum-wheat,Y,agropolis,’MoniBref’,Budgetallocated:'49982'€
220430,agropolis_220430_4_067,https://www.agropolis-fondation.fr/Initiative-4p1000-Sequestration-du-carbone-dans-les-sols-Securite-alimentaire,Y,agropolis,’MoniBref’,Budgetallocated:'49982'€
220430,agropolis_220430_4_068,https://www.agropolis-fondation.fr/Platform-for-vine-water-status-spatial-monitoring-at-the-regional-scale,Y,agropolis,’MoniBref’,Budgetallocated:'49982'€
220430,agropolis_220430_4_069,https://www.agropolis-fondation.fr/Pastoralism-and-territorial-development-knowledge-sharing,Y,agropolis,’MoniBref’,Budgetallocated:'49982'€
220430,agropolis_220430_4_070,https://www.agropolis-fondation.fr/HortiModel-2016-Models-for-Plant-Growth-Environment-Control-and-Farming,Y,agropolis,’MoniBref’,Budgetallocated:'49982'€
220430,agropolis_220430_4_071,https://www.agropolis-fondation.fr/Multifaceted-sustainability-of-agro-ecological-pest-management-tackling,Y,agropolis,’MoniBref’,Budgetallocated:'49982'€
220430,agropolis_220430_4_072,https://www.agropolis-fondation.fr/Creation-of-a-virtual-multimedia-exhibition-on-the-diversity-of-cultivated,Y,agropolis,’MoniBref’,Budgetallocated:'49982'€
220430,agropolis_220430_4_073,https://www.agropolis-fondation.fr/ISHS-ProMusa-Symposium-Agroecological-approaches-to-promote-innovative-banana,Y,agropolis,’MoniBref’,Budgetallocated:'49982'€
220430,agropolis_220430_4_074,https://www.agropolis-fondation.fr/Landscapes-and-livelihood-changes-in-the-northwestern-uplands-of-Cambodia,Y,agropolis,’MoniBref’,Budgetallocated:'49982'€
220430,agropolis_220430_4_075,https://www.agropolis-fondation.fr/Numerisation-complete-des-articles-du-Journal-scientifique-Acarologia,Y,agropolis,’MoniBref’,Budgetallocated:'49982'€
220430,agropolis_220430_4_076,https://www.agropolis-fondation.fr/Journees-de-Statistique-JdS-2016,Y,agropolis,’MoniBref’,Budgetallocated:'49982'€
220430,agropolis_220430_4_077,https://www.agropolis-fondation.fr/18eme-congres-International-sur-la-symbiose-Frankia-et-les-plantes,Y,agropolis,’MoniBref’,Budgetallocated:'49982'€
220430,agropolis_220430_4_078,https://www.agropolis-fondation.fr/SilviLaser-2015-RSDI-workshop-ISPRS-Geospatial-Week-2015,Y,agropolis,’MoniBref’,Budgetallocated:'49982'€
220430,agropolis_220430_4_079,https://www.agropolis-fondation.fr/Congres-Biorefinery-for-Fuels-Food-and-Materials-BFFM-2015-15-17-juin-2015,Y,agropolis,’MoniBref’,Budgetallocated:'49982'€
220430,agropolis_220430_4_080,https://www.agropolis-fondation.fr/8eme-International-Workshop-on-Anthocyanins,Y,agropolis,’MoniBref’,Budgetallocated:'49982'€
220430,agropolis_220430_4_081,https://www.agropolis-fondation.fr/Agronomic-Linked-Data,Y,agropolis,’MoniBref’,Budgetallocated:'49982'€
220430,agropolis_220430_4_082,https://www.agropolis-fondation.fr/Montage-de-partenariat-public-prive-RYMV-riz-en-Tanzanie,Y,agropolis,’MoniBref’,Budgetallocated:'49982'€
220430,agropolis_220430_4_083,https://www.agropolis-fondation.fr/Organisation-d-un-evenement-scientifique-international-The-Multi-stakeholder,Y,agropolis,’COFDROnet’,Budgetallocated:'35000'€
220430,agropolis_220430_4_084,https://www.agropolis-fondation.fr/UNESCO-Chair-UNITWIN-on-World-Food-Systems,Y,agropolis,’COFDROnet’,Budgetallocated:'35000'€
220430,agropolis_220430_4_085,https://www.agropolis-fondation.fr/MusaNet-meeting-Global-Strategy-for-the-Conservation-and-Use-of-Banana-and,Y,agropolis,’COFDROnet’,Budgetallocated:'35000'€
220430,agropolis_220430_4_086,https://www.agropolis-fondation.fr/Construction-de-reseaux-geniques-de-regulation-exploitant-la-variabilite,Y,agropolis,’COFDROnet’,Budgetallocated:'35000'€
220430,agropolis_220430_4_087,https://www.agropolis-fondation.fr/Elastic-properties-of-soft-particles-paste-as-a-model-for-highly-concentrated,Y,agropolis,’Nitrogen fixation in mycorrhizal symbioses of Ceratonia siliqua’,Budgetallocated:'30000'€
220430,agropolis_220430_4_088,https://www.agropolis-fondation.fr/Agro2010-The-international-Scientific-week-Around-Agronomy-August-29-September-1046,Y,agropolis,’Nitrogen fixation in mycorrhizal symbioses of Ceratonia siliqua’,Budgetallocated:'30000'€
220430,agropolis_220430_4_089,https://www.agropolis-fondation.fr/mpact-of-water-constraint-in-relation-to-the-mineral-element-intake-on,Y,agropolis,’Impact of processing on the nutritional qualities of tropical vegetables’,Budgetallocated:'20000'€
220430,agropolis_220430_4_090,https://www.agropolis-fondation.fr/Developpement-de-bioreacteurs-vegetaux-et-de-technologies-amplicon-VIGS-dans,Y,agropolis,’Impact of processing on the nutritional qualities of tropical vegetables’,Budgetallocated:'20000'€
220430,agropolis_220430_4_091,https://www.agropolis-fondation.fr/Influence-de-l-interaction-genotype-environnement-sur-la-qualite-de-la,Y,agropolis,’Impact of processing on the nutritional qualities of tropical vegetables’,Budgetallocated:'20000'€
220430,agropolis_220430_4_092,https://www.agropolis-fondation.fr/Orchard-semi-natural-and-natural-habitat-characteristics-and-agricultural,Y,agropolis,’Impact of processing on the nutritional qualities of tropical vegetables’,Budgetallocated:'20000'€
220430,agropolis_220430_4_093,https://www.agropolis-fondation.fr/Chemometric-framework-for-near-infrared-spectroscopy-development-including,Y,agropolis,’Preparation of GenTree’,Budgetallocated:'9936'€
220430,agropolis_220430_4_094,https://www.agropolis-fondation.fr/Promoting-AgRoecology-transition-deMands-Innovation-in-education,Y,agropolis,’Preparation of GenTree’,Budgetallocated:'9936'€
220430,agropolis_220430_4_095,https://www.agropolis-fondation.fr/Innovation-Pedagogical-Resources-in-Conservation-Agriculture-for-South-East,Y,agropolis,’Preparation of GenTree’,Budgetallocated:'9936'€
220430,agropolis_220430_4_096,https://www.agropolis-fondation.fr/Systematic-challenges-for-Sustainable-Crop-Protection-the-case-of-Arthropods,Y,agropolis,’Preparation of GenTree’,Budgetallocated:'9936'€
220430,agropolis_220430_4_097,https://www.agropolis-fondation.fr/ODL-Plant-Breeding,Y,agropolis,’Preparation of GenTree’,Budgetallocated:'9936'€
220430,agropolis_220430_4_098,https://www.agropolis-fondation.fr/BotaCaching,Y,agropolis,’Preparation of GenTree’,Budgetallocated:'9936'€
220430,agropolis_220430_4_099,https://www.agropolis-fondation.fr/A-happy-families-card-game-on-soil-biodiversity-The-hidden-life-in-soils,Y,agropolis,’Preparation of GenTree’,Budgetallocated:'9936'€
220430,agropolis_220430_4_100,https://www.agropolis-fondation.fr/International-Master-in-Tropical-Biotechnology,Y,agropolis,’Preparation of GenTree’,Budgetallocated:'9936'€
220430,agropolis_220430_4_101,https://www.agropolis-fondation.fr/URBAL-848,Y,agropolis,’AWARD’,Budgetallocated:'10000'€
220430,agropolis_220430_4_102,https://www.agropolis-fondation.fr/Assessment-of-Diversification-Strategies-in-Smallholder-Coffee-Systems,Y,agropolis,’AWARD’,Budgetallocated:'10000'€
220430,agropolis_220430_4_103,https://www.agropolis-fondation.fr/Reducing-of-malnutrition-through-the-food-supplements-from-native-tree-species,Y,agropolis,’AWARD’,Budgetallocated:'10000'€
220430,agropolis_220430_4_104,https://www.agropolis-fondation.fr/LEgume-GEnetic-REsources-as-a-tool-for-the-development-of-innovative-and,Y,agropolis,’AWARD’,Budgetallocated:'10000'€
220430,agropolis_220430_4_105,https://www.agropolis-fondation.fr/Promoting-resilience-in-the-African-rural-households-Food-systems-at-a,Y,agropolis,’AWARD’,Budgetallocated:'10000'€
220430,agropolis_220430_4_106,https://www.agropolis-fondation.fr/13eme-Colloque-International-d-Epidemiologie-des-Virus-de-Plantes,Y,agropolis,Ad hoc support,Budgetallocated:10000€
220430,agropolis_220430_4_107,https://www.agropolis-fondation.fr/14eme-Symposium-International-sur-la-Genomique-Fonctionnelle-du-Riz,Y,agropolis,Ad hoc support,Budgetallocated:20000€
220430,agropolis_220430_4_108,https://www.agropolis-fondation.fr/18th-International-Congress-on-Frankia-symbiosis-and-actinorhizal-plants,Y,agropolis,Ad hoc support,Budgetallocated:5000€
220430,agropolis_220430_4_109,https://www.agropolis-fondation.fr/1rst-Farmer-Centric-On-Farm-Experimentation-Conference,Y,agropolis,Ad hoc support : 1st OFE conférence,Budgetallocated:15000€
220430,agropolis_220430_4_110,https://www.agropolis-fondation.fr/1st-International-Conference-Organic-Rice-Production-Systems,Y,agropolis,Ad hoc support : 1st International Conference: Organic Rice Production Systems,Budgetallocated:30000€
220430,agropolis_220430_4_111,https://www.agropolis-fondation.fr/1st-Languedoc-Roussillon-Catalonia-meetings-in-Integrative-Plant-Biology,Y,agropolis,"Scientific animation ""Biologie intégrative""",Budgetallocated:8077€
220430,agropolis_220430_4_112,https://www.agropolis-fondation.fr/20th-International-Symposium-on-Iron-Nutrition-and-Interactions-in-Plants,Y,agropolis,Ad hoc support : ISINIP,Budgetallocated:4000€
220430,agropolis_220430_4_113,https://www.agropolis-fondation.fr/27th-International-Congress-for-Conservation-Biology-4th-European-Congress-for,Y,agropolis,Ad hoc support,Budgetallocated:10000€
220430,agropolis_220430_4_114,https://www.agropolis-fondation.fr/28th-biannual-conference-of-the-ASIC,Y,agropolis,Ad hoc support : ASIC 2020,Budgetallocated:15000€
220430,agropolis_220430_4_115,https://www.agropolis-fondation.fr/2nd-International-Conference-on-Microbial-Ecotoxicology,Y,agropolis,Ad hoc support : EcotoxicoMic 2020,Budgetallocated:3240€
220430,agropolis_220430_4_116,https://www.agropolis-fondation.fr/2nd-International-Symposium-on-Cocoa-Research,Y,agropolis,Ad hoc support : Cacao ISCR,Budgetallocated:10000€
220430,agropolis_220430_4_117,https://www.agropolis-fondation.fr/3D-Virtual-fruit-Application-for-the-control-of-fruit-growth-and-quality,Y,agropolis,3D virtual tomato fruit,Budgetallocated:159242.93€
220430,agropolis_220430_4_118,https://www.agropolis-fondation.fr/4p1000-Initiative-Soil-Carbon-Sequestration-Food-Security-a-contribution-to-the,Y,agropolis,Ad hoc support,Budgetallocated:10000€
220430,agropolis_220430_4_119,https://www.agropolis-fondation.fr/4th-World-Congress-on-Agroforestry-1001,Y,agropolis,AF 2019,Budgetallocated:20000€
220430,agropolis_220430_4_120,https://www.agropolis-fondation.fr/4th-World-Congress-on-Agroforestry-1629,Y,agropolis,Ad hoc support : AF 2019,Budgetallocated:20000€
220430,agropolis_220430_4_121,https://www.agropolis-fondation.fr/8eme-International-Workshop-on-Anthocyanins-1482,Y,agropolis,Ad hoc support,Budgetallocated:4000€
220430,agropolis_220430_4_122,https://www.agropolis-fondation.fr/A-collaborative-network-to-support-Earth-observation-for-land-monitoring-in-the,Y,agropolis,Ad hoc support : GEODEV,Budgetallocated:12000€
220430,agropolis_220430_4_123,https://www.agropolis-fondation.fr/A-diagnostic-kit-to-enhance-cocoa-breeding-for-self-compatibility,Y,agropolis,Cocoa self-compatibility,Budgetallocated:29700€
220430,agropolis_220430_4_124,https://www.agropolis-fondation.fr/A-First-Bioinformatics-Course-and-Plateform-at-the-University-of-Londrina,Y,agropolis,Bioinformatique au Brésil,Budgetallocated:13547€
220430,agropolis_220430_4_125,https://www.agropolis-fondation.fr/A-happy-families-card-game-on-soil-biodiversity-The-hidden-life-in-soils-1445,Y,agropolis,The hidden life of soils,Budgetallocated:9880€
220430,agropolis_220430_4_126,https://www.agropolis-fondation.fr/A-network-for-detecting-and-exploiting-diversity-and-diffuse-weak-multi,Y,agropolis,Ad hoc support : #OpenDiv,Budgetallocated:12000€
220430,agropolis_220430_4_127,https://www.agropolis-fondation.fr/A-step-further-towards-trait-based-agroecology-considering-agroABSYS,Y,agropolis,TACOS,Budgetallocated:20000€
220430,agropolis_220430_4_128,https://www.agropolis-fondation.fr/A-step-further-towards-trait-based-agroecology-considering-agrosystem,Y,agropolis,TACOS,Budgetallocated:20000€
220430,agropolis_220430_4_129,https://www.agropolis-fondation.fr/A-thematic-network-to-reinforce-regional-collaborative-projects-in-virtual,Y,agropolis,VLS-LRC (Virtual Landscapes Languedoc Roussillon Catalonia),Budgetallocated:5045.4899€
220430,agropolis_220430_4_130,https://www.agropolis-fondation.fr/A-three-country-network-for-agri-food-chain-modeling-applied-to-durum-wheat-1483,Y,agropolis,Ad hoc support,Budgetallocated:15000€
220430,agropolis_220430_4_131,https://www.agropolis-fondation.fr/A-tool-to-conceive-sustainable-production-systems-case-of-the-peach-brown-rot,Y,agropolis,Peach-Rot Ideotype Modelling (PRIMo),Budgetallocated:70987.8718€
220430,agropolis_220430_4_132,https://www.agropolis-fondation.fr/A-training-and-research-network-for-resistant-rice-in-Africa,Y,agropolis,Ad hoc support : ARIBAD network,Budgetallocated:3000€
220430,agropolis_220430_4_133,https://www.agropolis-fondation.fr/ABCSelection,Y,agropolis,ABCSelection,Budgetallocated:0€
220430,agropolis_220430_4_134,https://www.agropolis-fondation.fr/ABSYSatic-challenges-for-Sustainable-Crop-Protection-the-case-of-Arthropods-and,Y,agropolis,SYSCROPARNE,Budgetallocated:150176€
220430,agropolis_220430_4_135,https://www.agropolis-fondation.fr/Accompagner-l-insertion-des-jeunes-dans-les-agricultures-familiales-au-Sud,Y,agropolis,,Budgetallocated:15000€
